ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID_duplicated_0,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
256,ENSG00000129682.15,FGF13,chrX,-,138985017,138985091,138857511,138857679,138990507,138990567,256,"6,20","197,340","10,2","312,293",173,99,0.00986044873358,0.15588820314621646,"0.017,0.033","0.018,0.004",0.014
257,ENSG00000129682.15,FGF13,chrX,-,138990507,138990617,138708817,138708928,139204058,139204275,257,"4,2","2,4","5,2","6,5",198,99,0.646656190479,1.0,"0.5,0.2","0.294,0.167",0.119
258,ENSG00000129682.15,FGF13,chrX,-,138990507,138990617,138857511,138857679,139204058,139204275,258,"200,340","24,20","311,293","29,27",198,99,0.630390688378,1.0,"0.806,0.895","0.843,0.844",0.007
264,ENSG00000022267.16,FHL1,chrX,+,136208454,136208641,136207791,136207961,136209870,136209954,264,"0,0","0,1","3,2","0,0",198,99,1.0,1.0,"NA,0.0","1.0,1.0",-1.0
266,ENSG00000169446.5,MMGT1,chrX,-,135971057,135971110,135967389,135967493,135973596,135974063,266,"81,92","0,0","120,95","2,0",152,99,1.0,1.0,"1.0,1.0","0.975,1.0",0.012
267,ENSG00000165359.15,INTS6L,chrX,+,135521240,135521318,135520642,135521103,135545422,135545572,267,"36,34","0,0","31,43","0,1",177,99,1.0,1.0,"1.0,1.0","1.0,0.96",0.02
268,ENSG00000165359.15,INTS6L,chrX,+,135547136,135547265,135546701,135546885,135549641,135549805,268,"50,29","0,0","62,64","1,0",198,99,1.0,1.0,"1.0,1.0","0.969,1.0",0.016
269,ENSG00000165359.15,INTS6L,chrX,+,135551993,135552146,135549641,135549805,135569336,135569431,269,"33,22","2,0","55,31","0,0",198,99,0.512753775989,1.0,"0.892,1.0","1.0,1.0",-0.054
270,ENSG00000165359.15,INTS6L,chrX,+,135556167,135556300,135551993,135552146,135569336,135569431,270,"69,42","0,0","67,72","2,2",198,99,0.25866010573,1.0,"1.0,1.0","0.944,0.947",0.054
271,ENSG00000165359.15,INTS6L,chrX,+,135570435,135570546,135569336,135569431,135572814,135573033,271,"54,62","3,4","39,38","6,8",198,99,0.0152326243157,0.20631970900862462,"0.9,0.886","0.765,0.704",0.159
272,ENSG00000101928.12,MOSPD1,chrX,-,134891478,134891640,134887625,134889192,134896816,134897034,272,"3,14","2,4","12,9","9,5",198,99,0.293505764897,1.0,"0.429,0.636","0.4,0.474",0.095
273,ENSG00000101928.12,MOSPD1,chrX,-,134899089,134899165,134896813,134897034,134899279,134899534,273,"10,5","0,1","7,9","0,1",175,99,1.0,1.0,"1.0,0.739","1.0,0.836",-0.048
274,ENSG00000101928.12,MOSPD1,chrX,-,134899830,134899952,134899279,134899534,134915181,134915219,274,"0,1","39,25","0,1","48,49",198,99,1.0,1.0,"0.0,0.02","0.0,0.01",0.005
275,ENSG00000156504.16,FAM122B,chrX,-,134772142,134772283,134771095,134771354,134781820,134781917,275,"74,96","4,5","77,99","4,3",198,99,0.545947908146,1.0,"0.902,0.906","0.906,0.943",-0.02
276,ENSG00000156504.16,FAM122B,chrX,-,134785885,134785947,134781820,134781917,134787471,134787533,276,"92,129","2,0","136,140","1,0",161,99,1.0,1.0,"0.966,1.0","0.988,1.0",-0.011
277,ENSG00000156504.16,FAM122B,chrX,-,134785885,134785950,134781820,134781917,134787471,134787533,277,"129,102","2,0","166,147","1,0",164,99,1.0,1.0,"0.975,1.0","0.99,1.0",-0.007
278,ENSG00000156504.16,FAM122B,chrX,-,134789084,134789139,134788729,134788831,134789222,134789266,278,"102,130","0,0","181,201","0,2",154,99,1.0,1.0,"1.0,1.0","1.0,0.985",0.008
279,ENSG00000156504.16,FAM122B,chrX,-,134789222,134789266,134789084,134789139,134793814,134793893,279,"61,56","1,0","108,119","0,0",143,99,1.0,1.0,"0.977,1.0","1.0,1.0",-0.012
280,ENSG00000156504.16,FAM122B,chrX,-,134789579,134789636,134789222,134789266,134793814,134793893,280,"26,50","35,32","50,55","54,56",156,99,0.642397452388,1.0,"0.32,0.498","0.37,0.384",0.032
281,ENSG00000232160.6,RAP2C-AS1,chrX,+,132239619,132239711,132218506,132218837,132429812,132430162,281,"2,0","0,0","0,4","0,2",191,99,1.0,1.0,"1.0,NA","NA,0.509",0.491
282,ENSG00000134602.15,STK26,chrX,+,132023507,132023659,132023264,132023407,132054630,132054861,282,"64,51","0,2","59,67","4,0",198,99,0.39524905135,1.0,"1.0,0.927","0.881,1.0",0.023
283,ENSG00000134602.15,STK26,chrX,+,132054630,132054861,132023507,132023659,132063432,132063489,283,"107,83","0,2","116,102","1,0",198,99,0.704402772946,1.0,"1.0,0.954","0.983,1.0",-0.015
284,ENSG00000134602.15,STK26,chrX,+,132055455,132055521,132054630,132054861,132063432,132063489,284,"2,0","71,58","1,0","80,70",165,99,1.0,1.0,"0.017,0.0","0.007,0.0",0.005
285,ENSG00000134602.15,STK26,chrX,+,132068214,132068323,132063432,132063489,132068411,132068569,285,"146,194","0,0","142,144","1,0",198,99,1.0,1.0,"1.0,1.0","0.986,1.0",0.007
286,ENSG00000134602.15,STK26,chrX,+,132069477,132069663,132068411,132068569,132071068,132071217,286,"130,103","1,0","131,144","0,0",198,99,1.0,1.0,"0.985,1.0","1.0,1.0",-0.008
287,ENSG00000134602.15,STK26,chrX,+,132072267,132072361,132071068,132071217,132072812,132072875,287,"294,276","1,0","317,347","2,0",193,99,1.0,1.0,"0.993,1.0","0.988,1.0",0.002
288,ENSG00000147255.18,IGSF1,chrX,-,131286436,131286463,131285766,131286048,131286604,131286741,288,"6,8","0,3","8,8","0,0",126,99,0.102222572216,0.6785697687525618,"1.0,0.677","1.0,1.0",-0.161
289,ENSG00000147255.18,IGSF1,chrX,-,131368367,131368449,131364748,131364926,131368951,131369052,289,"1,0","1,1","1,1","2,1",181,99,0.607223065381,1.0,"0.354,0.0","0.215,0.354",-0.107
290,ENSG00000147255.18,IGSF1,chrX,-,131399573,131399704,131389016,131389148,131578667,131578899,290,"3,0","1,0","4,1","0,0",198,99,1.0,1.0,"0.6,NA","1.0,1.0",-0.4
291,ENSG00000165675.16,ENOX2,chrX,-,130709242,130709331,130703119,130703254,130783546,130783690,291,"11,13","9,11","9,8","10,18",188,99,0.121416571006,0.7560448250588708,"0.392,0.384","0.322,0.19",0.132
292,ENSG00000165675.16,ENOX2,chrX,-,130783546,130783690,130703119,130703254,130901683,130901731,292,"15,22","2,4","23,38","2,3",198,99,0.295070396754,1.0,"0.789,0.733","0.852,0.864",-0.097
293,ENSG00000056277.15,ZNF280C,chrX,-,130226758,130226905,130220348,130220480,130227681,130227782,293,"25,10","0,0","28,26","2,0",198,99,0.63258857411,1.0,"1.0,1.0","0.875,1.0",0.062
294,ENSG00000056277.15,ZNF280C,chrX,-,130230509,130230727,130228976,130229134,130236213,130236320,294,"31,35","3,0","20,32","0,0",198,99,0.326750381135,1.0,"0.838,1.0","1.0,1.0",-0.081
295,ENSG00000056277.15,ZNF280C,chrX,-,130243799,130243865,130243562,130243699,130246858,130247005,295,"20,20","0,0","23,14","2,0",165,99,0.569628494331,1.0,"1.0,1.0","0.873,1.0",0.064
296,ENSG00000156709.13,AIFM1,chrX,-,130137322,130137525,130137077,130137185,130138592,130138701,296,"0,0","174,147","1,5","191,199",198,99,1.0,1.0,"0.0,0.0","0.003,0.012",-0.007
297,ENSG00000156709.13,AIFM1,chrX,-,130155155,130155286,130149468,130149568,130156460,130156603,297,"1,0","291,262","0,0","357,373",198,99,1.0,1.0,"0.002,0.0","0.0,0.0",0.001
298,ENSG00000156709.13,AIFM1,chrX,-,130155155,130155286,130149468,130149568,130165550,130165879,298,"1,0","3,0","0,0","1,4",198,99,1.0,1.0,"0.143,NA","0.0,0.0",0.143
299,ENSG00000156709.13,AIFM1,chrX,-,130156460,130156603,130149468,130149568,130165550,130165664,299,"403,367","3,0","500,508","1,4",198,99,1.0,1.0,"0.985,1.0","0.996,0.984",0.002
301,ENSG00000102034.16,ELF4,chrX,-,130081255,130081539,130074580,130074752,130110324,130110495,301,"55,65","3,1","86,87","0,6",198,99,0.652281890726,1.0,"0.902,0.97","1.0,0.879",-0.004
302,ENSG00000102034.16,ELF4,chrX,-,130081255,130081539,130074580,130074752,130110619,130110716,302,"63,49","1,0","84,85","0,1",198,99,1.0,1.0,"0.969,1.0","1.0,0.977",-0.004
303,ENSG00000085185.15,BCORL1,chrX,+,130010507,130010663,130005187,130005317,130012577,130012668,303,"3,11","7,9","18,26","15,22",198,99,0.369069618984,1.0,"0.176,0.379","0.375,0.371",-0.096
304,ENSG00000085185.15,BCORL1,chrX,+,130024989,130025379,130022896,130022977,130028634,130028861,304,"51,83","6,6","80,106","12,21",198,99,0.0400463235987,0.38274089426098845,"0.81,0.874","0.769,0.716",0.1
307,ENSG00000156697.12,UTP14A,chrX,+,129925918,129926112,129924794,129925195,129926239,129926339,307,"194,136","0,1","143,154","0,0",198,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007
308,ENSG00000102038.15,SMARCA1,chrX,-,129493039,129493075,129491940,129492093,129496749,129496871,308,"0,0","0,2","4,0","0,0",135,99,1.0,1.0,"NA,0.0","1.0,NA",-1.0
310,ENSG00000102038.15,SMARCA1,chrX,-,129518360,129518447,129516330,129516497,129523196,129523246,310,"3,6","0,0","2,3","1,0",186,99,1.0,1.0,"1.0,1.0","0.516,1.0",0.242
314,ENSG00000101966.12,XIAP,chrX,+,123860166,123860293,123859723,123859905,123885630,123885711,314,"8,2","0,3","4,8","7,2",198,99,0.28331923016,1.0,"1.0,0.25","0.222,0.667",0.18
315,ENSG00000101966.12,XIAP,chrX,+,123860166,123860293,123859723,123859905,123888618,123888718,315,"11,5","10,4","5,3","7,11",198,99,0.0689492733212,0.5367676663786948,"0.355,0.385","0.263,0.12",0.178
316,ENSG00000101966.12,XIAP,chrX,+,123885630,123886539,123859811,123859905,123888618,123888718,316,"16,26","10,4","47,44","7,11",198,99,0.351911221831,1.0,"0.444,0.765","0.77,0.667",-0.114
317,ENSG00000101966.12,XIAP,chrX,+,123885630,123886539,123860026,123860293,123888618,123888718,317,"22,25","9,5","44,50","5,3",198,99,0.010130074373,0.1587056478266906,"0.55,0.714","0.815,0.893",-0.222
318,ENSG00000101966.12,XIAP,chrX,+,123885630,123886539,123860271,123860545,123888618,123888718,318,"16,23","4,7","42,42","2,0",198,99,0.0000184644109741,0.002400842860810308,"0.667,0.622","0.913,1.0",-0.312
319,ENSG00000101966.12,XIAP,chrX,+,123891237,123891309,123888618,123888718,123892730,123892773,319,"84,47","0,0","77,63","2,0",171,99,0.514484809957,1.0,"1.0,1.0","0.957,1.0",0.022
320,ENSG00000101966.12,XIAP,chrX,+,123891237,123891316,123888618,123888718,123892730,123892773,320,"110,66","0,0","101,100","2,0",178,99,1.0,1.0,"1.0,1.0","0.966,1.0",0.017
323,ENSG00000177485.6,ZBTB33,chrX,+,120252668,120252770,120250754,120250977,120253413,120255434,323,"5,3","13,21","5,3","47,29",198,99,0.201947143134,1.0,"0.161,0.067","0.051,0.049",0.064
325,ENSG00000125351.11,UPF3B,chrX,-,119840593,119840684,119838265,119838527,119841075,119841258,325,"3,10","71,50","8,8","74,75",190,99,0.911159176247,1.0,"0.022,0.094","0.053,0.053",0.005
326,ENSG00000125351.11,UPF3B,chrX,-,119840645,119840684,119838366,119838527,119841075,119841258,326,"29,30","71,50","39,53","74,75",138,99,0.309445740621,1.0,"0.227,0.301","0.274,0.336",-0.041
327,ENSG00000125351.11,UPF3B,chrX,-,119843190,119843301,119841734,119841778,119845197,119845254,327,"348,245","3,0","261,336","5,1",198,99,0.692530626591,1.0,"0.983,1.0","0.963,0.994",0.013
328,ENSG00000125351.11,UPF3B,chrX,-,119845197,119845296,119843190,119843301,119851494,119851601,328,"217,160","3,1","164,191","0,0",198,99,0.543750180203,1.0,"0.973,0.988","1.0,1.0",-0.02
329,ENSG00000125354.22,SEPT6,chrX,-,119618712,119618786,119616711,119616742,119625334,119625379,329,"8,5","2,0","7,8","2,0",173,99,0.673647357,1.0,"0.696,1.0","0.667,1.0",0.014
330,ENSG00000125354.22,SEPT6,chrX,-,119625334,119625379,119615723,119616742,119629317,119629508,330,"20,13","16,17","15,16","20,18",144,99,0.590705755967,1.0,"0.462,0.345","0.34,0.379",0.044
331,ENSG00000125354.22,SEPT6,chrX,-,119625334,119625379,119616947,119620051,119629317,119629508,331,"83,107","7,3","48,53","6,3",144,99,0.350562373277,1.0,"0.891,0.961","0.846,0.924",0.041
332,ENSG00000125354.22,SEPT6,chrX,-,119625334,119625379,119618712,119618786,119629317,119629508,332,"27,17","31,35","20,24","34,42",144,99,0.675056552054,1.0,"0.375,0.25","0.288,0.282",0.028
333,ENSG00000125354.22,SEPT6,chrX,-,119625334,119625396,119619308,119620051,119629317,119629508,333,"31,51","7,3","22,22","6,3",161,99,0.403346392077,1.0,"0.731,0.913","0.693,0.818",0.067
335,ENSG00000125354.22,SEPT6,chrX,-,119637026,119637195,119633359,119633492,119640691,119640788,335,"277,249","1,2","361,389","8,11",198,99,0.00127908672986,0.043871149842567764,"0.993,0.984","0.958,0.946",0.036
336,ENSG00000125354.22,SEPT6,chrX,-,119663481,119663677,119652853,119653040,119675553,119675668,336,"200,211","0,0","329,318","1,1",198,99,1.0,1.0,"1.0,1.0","0.994,0.994",0.006
338,ENSG00000018610.14,CXorf56,chrX,-,119544352,119544491,119542504,119542594,119545462,119545504,338,"212,197","2,0","214,214","0,0",198,99,1.0,1.0,"0.981,1.0","1.0,1.0",-0.01
339,ENSG00000018610.14,CXorf56,chrX,-,119544352,119544491,119542504,119542594,119560267,119560385,339,"142,114","0,1","141,133","0,0",198,99,1.0,1.0,"1.0,0.983","1.0,1.0",-0.008
340,ENSG00000018610.14,CXorf56,chrX,-,119545462,119545504,119542504,119542594,119560267,119560385,340,"30,18","0,1","34,28","0,0",141,99,1.0,1.0,"1.0,0.927","1.0,1.0",-0.036
341,ENSG00000018610.14,CXorf56,chrX,-,119545462,119545504,119544352,119544491,119560267,119560385,341,"99,101","1,0","108,109","1,0",141,99,1.0,1.0,"0.986,1.0","0.987,1.0",-0.001
342,ENSG00000077713.18,SLC25A43,chrX,+,119406459,119406701,119399059,119399678,119410189,119410362,342,"35,32","0,3","47,42","2,0",198,99,0.702070894944,1.0,"1.0,0.842","0.922,1.0",-0.04
343,ENSG00000077713.18,SLC25A43,chrX,+,119410189,119410362,119406459,119406701,119452008,119452143,343,"32,33","0,0","45,44","1,1",198,99,0.275170052599,1.0,"1.0,1.0","0.957,0.957",0.043
344,ENSG00000077713.18,SLC25A43,chrX,+,119426181,119426354,119410189,119410362,119451849,119452143,344,"1,6","1,2","0,2","2,6",198,99,0.00349023756923,0.08225916286435621,"0.333,0.6","0.0,0.143",0.395
345,ENSG00000077713.18,SLC25A43,chrX,+,119426181,119426354,119410189,119410362,119452008,119452143,345,"2,5","4,3","0,0","4,11",198,99,0.0000320308209911,0.0036047595584335983,"0.2,0.455","0.0,0.0",0.328
346,ENSG00000101856.9,PGRMC1,chrX,+,119240308,119240464,119236252,119236691,119243150,119244466,346,"431,341","0,0","773,789","4,0",198,99,1.0,1.0,"1.0,1.0","0.99,1.0",0.005
347,ENSG00000003096.14,KLHL13,chrX,-,117983479,117983545,117945433,117945575,118028423,118028495,347,"0,1","2,7","0,1","7,8",165,99,1.0,1.0,"0.0,0.079","0.0,0.07",0.004
348,ENSG00000003096.14,KLHL13,chrX,-,118028423,118028497,117945433,117945575,118116507,118116865,348,"2,3","0,3","4,5","1,0",173,99,0.0494422226965,0.43613953018344165,"1.0,0.364","0.696,1.0",-0.166
351,ENSG00000102287.18,GABRE,chrX,-,151955367,151955567,151953123,151955084,151955707,151955860,351,"197,182","9,7","809,690","9,6",198,99,0.000409668238354,0.02128286607584229,"0.916,0.929","0.978,0.983",-0.058
352,ENSG00000102287.18,GABRE,chrX,-,151957282,151957486,151955707,151955860,151959838,151959976,352,"12,9","2,2","28,28","14,13",198,99,0.0558147836675,0.47300761661019414,"0.75,0.692","0.5,0.519",0.211
353,ENSG00000102287.18,GABRE,chrX,-,151958963,151959149,151957282,151957486,151959838,151959976,353,"0,2","4,1","10,3","6,5",198,99,0.0416798313444,0.39288981301482445,"0.0,0.5","0.455,0.231",-0.093
354,ENSG00000102287.18,GABRE,chrX,-,151961282,151961365,151959838,151959976,151962422,151962643,354,"12,3","2,2","9,9","13,8",182,99,0.0337846414963,0.3425388363463296,"0.765,0.449","0.274,0.38",0.28
355,ENSG00000102287.18,GABRE,chrX,-,151971139,151971317,151970056,151970402,151974569,151974664,355,"7,9","1,9","23,27","6,7",198,99,0.375006277478,1.0,"0.778,0.333","0.657,0.659",-0.103
356,ENSG00000241743.3,XACT,chrX,-,113963552,113963599,113938192,113938320,114059003,114059121,356,"0,0","0,1","2,1","0,0",146,99,1.0,1.0,"NA,0.0","1.0,1.0",-1.0
357,ENSG00000241743.3,XACT,chrX,-,114042367,114042484,113961710,113963599,114059003,114059289,357,"2,0","0,0","8,4","2,1",198,99,1.0,1.0,"1.0,NA","0.667,0.667",0.333
358,ENSG00000101901.11,ALG13,chrX,+,111684964,111685103,111682131,111682235,111713224,111713261,358,"0,3","0,0","0,3","1,0",198,99,1.0,1.0,"NA,1.0","0.0,1.0",0.5
359,ENSG00000101901.11,ALG13,chrX,+,111686136,111686174,111684964,111685103,111687886,111688128,359,"18,15","117,110","11,16","67,88",137,99,0.588679139877,1.0,"0.1,0.09","0.106,0.116",-0.016
360,ENSG00000101901.11,ALG13,chrX,+,111689086,111689197,111684964,111685103,111708026,111708166,360,"3,0","7,11","0,3","10,7",198,99,0.977011904687,1.0,"0.176,0.0","0.0,0.176",0.0
363,ENSG00000101901.11,ALG13,chrX,+,111708026,111708393,111684964,111685103,111708964,111708998,363,"20,27","1,4","20,26","3,7",198,99,0.162269326734,0.8995658003419591,"0.909,0.771","0.769,0.65",0.131
364,ENSG00000101901.11,ALG13,chrX,+,111708026,111708393,111689086,111689197,111708964,111708998,364,"14,16","0,2","10,20","1,10",198,99,0.00760252848395,0.1338702309057898,"1.0,0.8","0.833,0.5",0.234
367,ENSG00000101901.11,ALG13,chrX,+,111711674,111711725,111689086,111689197,111712483,111712493,367,"9,8","0,0","11,5","0,1",150,99,1.0,1.0,"1.0,1.0","1.0,0.767",0.117
368,ENSG00000101901.11,ALG13,chrX,+,111712483,111712530,111689086,111689197,111713224,111713297,368,"1,3","0,0","4,7","0,1",146,99,1.0,1.0,"1.0,1.0","1.0,0.826",0.087
369,ENSG00000101901.11,ALG13,chrX,+,111716952,111717004,111713224,111713297,111717845,111717927,369,"1,3","12,2","3,3","6,0",151,99,0.0964453392135,0.6596006735392184,"0.052,0.496","0.247,1.0",-0.349
370,ENSG00000101901.11,ALG13,chrX,+,111721602,111721711,111720094,111720170,111722792,111722857,370,"25,37","0,0","31,35","1,0",198,99,1.0,1.0,"1.0,1.0","0.939,1.0",0.03
371,ENSG00000101901.11,ALG13,chrX,+,111721602,111721711,111720094,111720170,111723797,111723881,371,"18,29","0,1","16,19","1,1",198,99,1.0,1.0,"1.0,0.935","0.889,0.905",0.071
372,ENSG00000101901.11,ALG13,chrX,+,111722792,111722857,111720094,111720170,111723797,111723898,372,"5,10","0,1","21,11","1,1",164,99,0.161710221079,0.8977638120908564,"1.0,0.858","0.927,0.869",0.031
373,ENSG00000101901.11,ALG13,chrX,+,111722792,111722857,111721602,111721711,111723797,111723898,373,"13,19","1,1","37,30","2,3",164,99,0.432665280791,1.0,"0.887,0.92","0.918,0.858",0.015
374,ENSG00000101901.11,ALG13,chrX,+,111723797,111723898,111720094,111720170,111724933,111725061,374,"28,18","1,0","36,23","0,1",198,99,1.0,1.0,"0.933,1.0","1.0,0.92",0.007
375,ENSG00000101901.11,ALG13,chrX,+,111730524,111730580,111730394,111730427,111735050,111735122,375,"50,48","1,0","64,82","1,2",155,99,0.512486192255,1.0,"0.97,1.0","0.976,0.963",0.015
376,ENSG00000101901.11,ALG13,chrX,+,111744667,111744904,111736713,111736879,111752789,111752830,376,"77,93","1,0","95,96","0,1",198,99,1.0,1.0,"0.975,1.0","1.0,0.98",-0.002
377,ENSG00000101935.9,AMMECR1,chrX,-,110202445,110202536,110200953,110201050,110216517,110216632,377,"211,161","1,0","174,146","2,0",190,99,1.0,1.0,"0.991,1.0","0.978,1.0",0.007
378,ENSG00000101935.9,AMMECR1,chrX,-,110216517,110216632,110200953,110201050,110264488,110264599,378,"89,63","2,0","85,86","1,2",198,99,0.519897210755,1.0,"0.957,1.0","0.977,0.956",0.012
379,ENSG00000101935.9,AMMECR1,chrX,-,110264488,110264599,110216517,110216632,110317598,110317771,379,"185,166","4,1","162,150","5,0",198,99,0.884237474461,1.0,"0.959,0.988","0.942,1.0",0.003
380,ENSG00000188153.13,COL4A5,chrX,+,108598701,108598870,108597376,108597568,108601392,108601485,380,"2,3","0,0","5,2","0,2",198,99,0.302178032985,1.0,"1.0,1.0","1.0,0.333",0.334
381,ENSG00000188153.13,COL4A5,chrX,+,108621802,108621892,108620258,108620426,108622675,108622825,381,"2,0","0,0","9,8","0,1",189,99,1.0,1.0,"1.0,NA","1.0,0.807",0.097
382,ENSG00000188153.13,COL4A5,chrX,+,108695266,108695439,108694806,108694921,108696296,108696389,382,"0,6","0,0","9,4","1,0",198,99,1.0,1.0,"NA,1.0","0.818,1.0",0.091
384,ENSG00000147224.11,PRPS1,chrX,+,107639294,107639478,107628427,107628750,107640901,107640911,384,"423,462","2,0","613,583","0,2",198,99,1.0,1.0,"0.991,1.0","1.0,0.993",-0.001
385,ENSG00000147224.11,PRPS1,chrX,+,107640901,107641000,107639294,107639478,107642365,107642490,385,"379,454","0,1","508,525","2,1",198,99,1.0,1.0,"1.0,0.996","0.992,0.996",0.004
387,ENSG00000089682.16,RBM41,chrX,-,107088435,107088839,107069254,107069402,107115351,107115556,387,"34,38","3,1","42,59","0,0",198,99,0.0498060513649,0.43817330624521833,"0.85,0.95","1.0,1.0",-0.1
388,ENSG00000089682.16,RBM41,chrX,-,107088734,107088839,107069254,107070425,107113396,107113468,388,"70,57","0,2","129,101","0,0",198,99,0.406834840197,1.0,"1.0,0.934","1.0,1.0",-0.033
389,ENSG00000089682.16,RBM41,chrX,-,107088734,107088839,107069309,107069402,107113396,107113468,389,"76,56","5,4","133,110","1,13",198,99,0.867724952705,1.0,"0.884,0.875","0.985,0.809",-0.018
390,ENSG00000089682.16,RBM41,chrX,-,107088734,107088839,107069309,107069402,107115351,107115454,390,"29,26","3,1","31,40","0,0",198,99,0.0210419488837,0.2529485153219711,"0.829,0.929","1.0,1.0",-0.121
391,ENSG00000089682.16,RBM41,chrX,-,107113396,107113468,107069309,107069402,107115351,107115556,391,"86,81","3,1","144,161","0,0",171,99,0.491905434444,1.0,"0.943,0.979","1.0,1.0",-0.039
392,ENSG00000089682.16,RBM41,chrX,-,107113396,107113468,107088734,107088839,107115351,107115556,392,"151,131","23,26","270,247","27,31",171,99,0.0625602456738,0.5063144998873123,"0.792,0.745","0.853,0.822",-0.069
393,ENSG00000089682.16,RBM41,chrX,-,107116150,107116244,107115861,107116054,107116649,107116768,393,"6,9","19,8","24,18","15,16",193,99,0.0537186961348,0.46105125198372354,"0.139,0.366","0.451,0.366",-0.156
396,ENSG00000123562.16,MORF4L2,chrX,-,103678498,103678600,103675495,103677051,103684680,103684729,396,"483,360","0,0","667,719","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002
