File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF773TEB	bam	bam		alignments	hg19	ENCSR647HOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HLTF-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		41					/files/ENCFF255ZCV/, /files/ENCFF150BXG/	795499440	Gene Yeo, UCSD	dabc9bb9211bced6541dd5ef7a874a09		https://www.encodeproject.org/files/ENCFF773TEB/@@download/ENCFF773TEB.bam				released	s3://encode-public/2018/04/29/04e2afa2-ef96-4896-a617-03f4e9da968d/ENCFF773TEB.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/04e2afa2-ef96-4896-a617-03f4e9da968d/ENCFF773TEB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF748PZV	bam	bam		alignments	hg19	ENCSR647HOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HLTF-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		41					/files/ENCFF992EIC/, /files/ENCFF622ZDB/	810961355	Gene Yeo, UCSD	da3e141715c2b3a44ca5b33e4c9f69df		https://www.encodeproject.org/files/ENCFF748PZV/@@download/ENCFF748PZV.bam				released	s3://encode-public/2018/04/29/5172117f-6c38-4ed7-91ca-c0eeed5d6a19/ENCFF748PZV.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/5172117f-6c38-4ed7-91ca-c0eeed5d6a19/ENCFF748PZV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF293ZZT	bam	bam		alignments	GRCh38	ENCSR647HOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HLTF-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		41					/files/ENCFF992EIC/, /files/ENCFF622ZDB/	785053774	Gene Yeo, UCSD	a804969b31c57d318d152d0798a29390		https://www.encodeproject.org/files/ENCFF293ZZT/@@download/ENCFF293ZZT.bam				released	s3://encode-public/2018/04/29/c13b4564-ee81-4f60-b184-32b71e1b0059/ENCFF293ZZT.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/c13b4564-ee81-4f60-b184-32b71e1b0059/ENCFF293ZZT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF757PDP	bam	bam		alignments	GRCh38	ENCSR647HOX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										HLTF-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		41					/files/ENCFF255ZCV/, /files/ENCFF150BXG/	757985122	Gene Yeo, UCSD	6566f714353071096a6eb9c9c09e377f		https://www.encodeproject.org/files/ENCFF757PDP/@@download/ENCFF757PDP.bam				released	s3://encode-public/2018/04/29/1328dec0-31a2-44e7-87e5-fa8bb00bf0a3/ENCFF757PDP.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/1328dec0-31a2-44e7-87e5-fa8bb00bf0a3/ENCFF757PDP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF235BMH	bam	bam		alignments	hg19	ENCSR606BPV	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										AQR-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		41					/files/ENCFF761MCX/, /files/ENCFF300ZIN/	238841854	Gene Yeo, UCSD	6f1ee88a469f59cc6ce65929393a1d50		https://www.encodeproject.org/files/ENCFF235BMH/@@download/ENCFF235BMH.bam				released	s3://encode-public/2018/04/29/3c791c7a-87c1-48b7-8a06-90697cf378a4/ENCFF235BMH.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/3c791c7a-87c1-48b7-8a06-90697cf378a4/ENCFF235BMH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF345VSH	bam	bam		alignments	hg19	ENCSR606BPV	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										AQR-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		41					/files/ENCFF053NWA/, /files/ENCFF441OJX/	370953110	Gene Yeo, UCSD	4bdcc6459470cc5760dca4f0d4883983		https://www.encodeproject.org/files/ENCFF345VSH/@@download/ENCFF345VSH.bam				released	s3://encode-public/2018/04/29/c42eac39-27b2-480e-a642-814d08f7f42a/ENCFF345VSH.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/c42eac39-27b2-480e-a642-814d08f7f42a/ENCFF345VSH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF374DAW	bam	bam		alignments	GRCh38	ENCSR606BPV	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										AQR-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		41					/files/ENCFF053NWA/, /files/ENCFF441OJX/	346339990	Gene Yeo, UCSD	cd3b423337b63720cd3e980d410251cd		https://www.encodeproject.org/files/ENCFF374DAW/@@download/ENCFF374DAW.bam				released	s3://encode-public/2018/04/29/6ab5f5a6-3512-4cdd-94a3-9c42b15872fe/ENCFF374DAW.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/6ab5f5a6-3512-4cdd-94a3-9c42b15872fe/ENCFF374DAW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF436KLO	bam	bam		alignments	GRCh38	ENCSR606BPV	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										AQR-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		41					/files/ENCFF761MCX/, /files/ENCFF300ZIN/	228728978	Gene Yeo, UCSD	410fc076801856d219d23b53973d461b		https://www.encodeproject.org/files/ENCFF436KLO/@@download/ENCFF436KLO.bam				released	s3://encode-public/2018/04/29/ea20153f-05bc-43d3-8e70-9b7b9db3faf8/ENCFF436KLO.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/ea20153f-05bc-43d3-8e70-9b7b9db3faf8/ENCFF436KLO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF165CFI	bam	bam		alignments	hg19	ENCSR046JHH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CPEB4-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF445MTV/, /files/ENCFF423MRZ/	96729835	Gene Yeo, UCSD	52610343c575fc7690adbaadbcba3667		https://www.encodeproject.org/files/ENCFF165CFI/@@download/ENCFF165CFI.bam				released	s3://encode-public/2018/04/29/6eed0d9b-4ae5-4136-aaef-99f424f6b5b5/ENCFF165CFI.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/6eed0d9b-4ae5-4136-aaef-99f424f6b5b5/ENCFF165CFI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF161SFX	bam	bam		alignments	hg19	ENCSR046JHH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CPEB4-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF764VBB/, /files/ENCFF854FIH/	81392955	Gene Yeo, UCSD	cad8b48e6eeb843241c7de760fdeccad		https://www.encodeproject.org/files/ENCFF161SFX/@@download/ENCFF161SFX.bam				released	s3://encode-public/2018/04/29/9d0b1931-80f9-45c5-a1d1-3f1d158a631f/ENCFF161SFX.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/9d0b1931-80f9-45c5-a1d1-3f1d158a631f/ENCFF161SFX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF038VZO	bam	bam		alignments	GRCh38	ENCSR046JHH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CPEB4-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF764VBB/, /files/ENCFF854FIH/	78127181	Gene Yeo, UCSD	f02b73b7bddbf4ad4f10bcbe794f1712		https://www.encodeproject.org/files/ENCFF038VZO/@@download/ENCFF038VZO.bam				released	s3://encode-public/2018/04/29/48e60929-2319-4027-aaa7-137f6eae992d/ENCFF038VZO.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/48e60929-2319-4027-aaa7-137f6eae992d/ENCFF038VZO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF216ENA	bam	bam		alignments	GRCh38	ENCSR046JHH	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										CPEB4-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF445MTV/, /files/ENCFF423MRZ/	90483602	Gene Yeo, UCSD	dd26384c663a61e7829fc6e98eda70bf		https://www.encodeproject.org/files/ENCFF216ENA/@@download/ENCFF216ENA.bam				released	s3://encode-public/2018/04/29/9c58550a-fb9a-4819-b4e7-9d26aeabafcf/ENCFF216ENA.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/9c58550a-fb9a-4819-b4e7-9d26aeabafcf/ENCFF216ENA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF213NMK	bam	bam		alignments	hg19	ENCSR001KKZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PHF6-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF877HWY/, /files/ENCFF042XJN/	119909436	Gene Yeo, UCSD	96eb1d159d54879cfaf9aa416a0fb154		https://www.encodeproject.org/files/ENCFF213NMK/@@download/ENCFF213NMK.bam				released	s3://encode-public/2018/04/29/ebee5ce8-c5f7-4305-8396-9cc89faffe06/ENCFF213NMK.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/ebee5ce8-c5f7-4305-8396-9cc89faffe06/ENCFF213NMK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF153JFX	bam	bam		alignments	hg19	ENCSR001KKZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PHF6-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF461CTN/, /files/ENCFF165KAR/	99237562	Gene Yeo, UCSD	af698dce75b3b70c98b541a45b1bce52		https://www.encodeproject.org/files/ENCFF153JFX/@@download/ENCFF153JFX.bam				released	s3://encode-public/2018/04/29/6e407a86-184b-44cf-b122-554f571addc4/ENCFF153JFX.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/6e407a86-184b-44cf-b122-554f571addc4/ENCFF153JFX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF282OCB	bam	bam		alignments	GRCh38	ENCSR001KKZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PHF6-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF877HWY/, /files/ENCFF042XJN/	116981562	Gene Yeo, UCSD	c79bbcd6835bbc2255aa4acd9122ed12		https://www.encodeproject.org/files/ENCFF282OCB/@@download/ENCFF282OCB.bam				released	s3://encode-public/2018/04/29/cb6f1164-f6b5-4f36-9ff9-e0933efc8f27/ENCFF282OCB.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/cb6f1164-f6b5-4f36-9ff9-e0933efc8f27/ENCFF282OCB.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF885ZMH	bam	bam		alignments	GRCh38	ENCSR001KKZ	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										PHF6-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF461CTN/, /files/ENCFF165KAR/	93715199	Gene Yeo, UCSD	0e68324194e003aa895ebfe48186766a		https://www.encodeproject.org/files/ENCFF885ZMH/@@download/ENCFF885ZMH.bam				released	s3://encode-public/2018/04/29/d9188636-e4a7-435a-ae3f-1937c6851db2/ENCFF885ZMH.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/d9188636-e4a7-435a-ae3f-1937c6851db2/ENCFF885ZMH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF564AEK	bam	bam		alignments	hg19	ENCSR721HPX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										G3BP1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF557CZU/, /files/ENCFF342WGS/	261054997	Gene Yeo, UCSD	acb7a18fb255b0f64d45ac09cfc016b1		https://www.encodeproject.org/files/ENCFF564AEK/@@download/ENCFF564AEK.bam				released	s3://encode-public/2018/04/29/1c823e9f-3913-4cce-8adc-4e21efbd929e/ENCFF564AEK.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/1c823e9f-3913-4cce-8adc-4e21efbd929e/ENCFF564AEK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF340DMM	bam	bam		alignments	hg19	ENCSR721HPX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										G3BP1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF486NTL/, /files/ENCFF065SWB/	319166892	Gene Yeo, UCSD	5c98453837a9bcde9896a5d7f7f4a882		https://www.encodeproject.org/files/ENCFF340DMM/@@download/ENCFF340DMM.bam				released	s3://encode-public/2018/04/29/0b356108-0dd0-47ab-8b62-ae6ef63c7f6b/ENCFF340DMM.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/0b356108-0dd0-47ab-8b62-ae6ef63c7f6b/ENCFF340DMM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF395MJO	bam	bam		alignments	GRCh38	ENCSR721HPX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										G3BP1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF557CZU/, /files/ENCFF342WGS/	247372569	Gene Yeo, UCSD	ebfe7e1bb6ac3aa6c29692db2631f012		https://www.encodeproject.org/files/ENCFF395MJO/@@download/ENCFF395MJO.bam				released	s3://encode-public/2018/04/29/6d69c20b-2931-4305-bb4b-5b8329a48dba/ENCFF395MJO.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/6d69c20b-2931-4305-bb4b-5b8329a48dba/ENCFF395MJO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF288LEG	bam	bam		alignments	GRCh38	ENCSR721HPX	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										G3BP1-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF486NTL/, /files/ENCFF065SWB/	306550634	Gene Yeo, UCSD	8eb5e9863b90d95f9174d36ca3f29764		https://www.encodeproject.org/files/ENCFF288LEG/@@download/ENCFF288LEG.bam				released	s3://encode-public/2018/04/29/16ef87fb-c11a-4540-8c87-4188db039329/ENCFF288LEG.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/16ef87fb-c11a-4540-8c87-4188db039329/ENCFF288LEG.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF759SQV	bam	bam		alignments	hg19	ENCSR484LAB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SAFB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		43					/files/ENCFF484YDH/, /files/ENCFF983WHV/	876959637	Gene Yeo, UCSD	8b5b4b5aae46bc7b8be5a953bd458aae		https://www.encodeproject.org/files/ENCFF759SQV/@@download/ENCFF759SQV.bam				released	s3://encode-public/2018/04/29/716095f2-8e8c-475c-92d5-33c94aab1d5b/ENCFF759SQV.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/716095f2-8e8c-475c-92d5-33c94aab1d5b/ENCFF759SQV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF251LGV	bam	bam		alignments	hg19	ENCSR484LAB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SAFB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		43					/files/ENCFF198ESK/, /files/ENCFF607DEZ/	869259454	Gene Yeo, UCSD	dfd585aa9f5914d044d5a6f14975408e		https://www.encodeproject.org/files/ENCFF251LGV/@@download/ENCFF251LGV.bam				released	s3://encode-public/2018/04/29/bdfbe077-72ad-4be4-a587-8ea9d4f6cb4a/ENCFF251LGV.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/bdfbe077-72ad-4be4-a587-8ea9d4f6cb4a/ENCFF251LGV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived	mixed read lengths		
ENCFF722JMT	bam	bam		alignments	GRCh38	ENCSR484LAB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SAFB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		43					/files/ENCFF198ESK/, /files/ENCFF607DEZ/	861878265	Gene Yeo, UCSD	c46bad447d208514e49d177893a1f598		https://www.encodeproject.org/files/ENCFF722JMT/@@download/ENCFF722JMT.bam				released	s3://encode-public/2018/04/29/b7f39821-4db9-463e-8ea8-ef71df3e15f4/ENCFF722JMT.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/b7f39821-4db9-463e-8ea8-ef71df3e15f4/ENCFF722JMT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF973VXO	bam	bam		alignments	GRCh38	ENCSR484LAB	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										SAFB-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		43					/files/ENCFF484YDH/, /files/ENCFF983WHV/	868851982	Gene Yeo, UCSD	29bebd84966c0373e1656e1a3f78f80c		https://www.encodeproject.org/files/ENCFF973VXO/@@download/ENCFF973VXO.bam				released	s3://encode-public/2018/04/29/ee490caa-b27e-4aa3-aa90-443cb498bd4d/ENCFF973VXO.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/ee490caa-b27e-4aa3-aa90-443cb498bd4d/ENCFF973VXO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released	mixed read lengths		
ENCFF709VHF	bam	bam		alignments	hg19	ENCSR979EWD	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										STAU2-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF920RKR/, /files/ENCFF048PWH/	991787571	Gene Yeo, UCSD	59a0c72e27c8fe7190f460c274bb4a99		https://www.encodeproject.org/files/ENCFF709VHF/@@download/ENCFF709VHF.bam				released	s3://encode-public/2018/05/23/873042f8-37df-44e3-97c1-ae8865e1ce8c/ENCFF709VHF.bam	https://datasetencode.blob.core.windows.net/dataset/2018/05/23/873042f8-37df-44e3-97c1-ae8865e1ce8c/ENCFF709VHF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF884DMT	bam	bam		alignments	hg19	ENCSR979EWD	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										STAU2-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF659GPS/, /files/ENCFF366NPD/	672710785	Gene Yeo, UCSD	d8436ce69db7458f8e722a053b0fc226		https://www.encodeproject.org/files/ENCFF884DMT/@@download/ENCFF884DMT.bam				released	s3://encode-public/2018/05/23/384b38ed-b890-4da2-95af-7e7014bb6586/ENCFF884DMT.bam	https://datasetencode.blob.core.windows.net/dataset/2018/05/23/384b38ed-b890-4da2-95af-7e7014bb6586/ENCFF884DMT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF559ATC	bam	bam		alignments	GRCh38	ENCSR979EWD	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										STAU2-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		40					/files/ENCFF920RKR/, /files/ENCFF048PWH/	958011535	Gene Yeo, UCSD	5000e35ccac73fa94169174d4d185df1		https://www.encodeproject.org/files/ENCFF559ATC/@@download/ENCFF559ATC.bam				released	s3://encode-public/2018/05/23/59c2f50d-7227-49e7-b5eb-d874bc22aecf/ENCFF559ATC.bam	https://datasetencode.blob.core.windows.net/dataset/2018/05/23/59c2f50d-7227-49e7-b5eb-d874bc22aecf/ENCFF559ATC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF202ITE	bam	bam		alignments	GRCh38	ENCSR979EWD	eCLIP	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens										STAU2-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		40					/files/ENCFF659GPS/, /files/ENCFF366NPD/	646443738	Gene Yeo, UCSD	13415863a3abaa7e1101bca794883afc		https://www.encodeproject.org/files/ENCFF202ITE/@@download/ENCFF202ITE.bam				released	s3://encode-public/2018/05/23/27fb68ae-96e6-4b0c-8aa1-d9a33716f646/ENCFF202ITE.bam	https://datasetencode.blob.core.windows.net/dataset/2018/05/23/27fb68ae-96e6-4b0c-8aa1-d9a33716f646/ENCFF202ITE.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom GRCh38	released			
ENCFF536UEG	bam	bam		alignments	hg19	ENCSR145NLR	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX51-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	1	1_1		39					/files/ENCFF402STK/, /files/ENCFF258EAW/	146068991	Gene Yeo, UCSD	242b454fce7eae4c33d516fac02c0579		https://www.encodeproject.org/files/ENCFF536UEG/@@download/ENCFF536UEG.bam				released	s3://encode-public/2018/04/29/e8f98cfc-8412-4bbd-a619-c940beaf9115/ENCFF536UEG.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/e8f98cfc-8412-4bbd-a619-c940beaf9115/ENCFF536UEG.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
ENCFF924PFV	bam	bam		alignments	hg19	ENCSR145NLR	eCLIP	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										DDX51-human	RNA				ultraviolet irradiation	strand-specific	2018-08-30	ENCODE		see document	175-300	2	2_1		39					/files/ENCFF447BHR/, /files/ENCFF143MWR/	116683555	Gene Yeo, UCSD	df21f6878472ab61672cc0428de6c9a7		https://www.encodeproject.org/files/ENCFF924PFV/@@download/ENCFF924PFV.bam				released	s3://encode-public/2018/04/29/e39efd89-7ab8-44af-b601-d2cf140bf2d5/ENCFF924PFV.bam	https://datasetencode.blob.core.windows.net/dataset/2018/04/29/e39efd89-7ab8-44af-b601-d2cf140bf2d5/ENCFF924PFV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	Lab custom hg19	archived			
